employee_id,department,job_role,manager_id,manager_name,shift,hire_date,exit_date,employment_status,exit_reason,age,monthly_income_usd,overtime_flag,avg_monthly_overtime_hours,absenteeism_days_12m,job_satisfaction,work_life_balance,performance_rating,years_since_promotion,training_hours_12m,commute_distance_km,tenure_years,attrition
EMP0915,Finance,Accountant,MGR-F01,Mai Thanh Son,Day,2020-05-27,2025-12-16,Exited,Work schedule,49,1501.0,No,4.4,9,1,3,3,0,33.9,22.6,5.56,Yes
EMP0916,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Night,2023-04-24,2024-07-22,Exited,Career change,23,985.0,Yes,30.1,9,4,5,3,2,25.1,22.4,1.25,Yes
EMP0917,Finance,Accountant,MGR-F01,Mai Thanh Son,Day,2019-12-17,,Active,,24,1650.0,No,5.4,3,3,4,3,3,8.8,6.3,6.04,No
EMP0918,Production,Production Operator,MGR-P04,Pham Hoang Duy,Rotating,2023-09-27,2025-10-22,Exited,Personal reasons,37,943.0,Yes,38.0,4,2,3,3,2,9.3,29.7,2.07,Yes
EMP0919,Supply Chain,Logistics Analyst,MGR-S01,Phan Ngoc Mai,Rotating,2023-02-22,,Active,,52,1448.0,Yes,21.2,3,5,1,3,2,29.2,18.4,2.86,No
EMP0920,Supply Chain,Logistics Analyst,MGR-S02,Dang Quang Huy,Rotating,2021-08-17,2024-11-01,Exited,Better opportunity,35,1417.0,Yes,25.2,8,3,4,4,1,17.9,23.2,3.21,Yes
EMP0921,Engineering,Process Engineer,MGR-E02,Ngo Bao Chau,Day,2021-02-03,,Active,,47,2120.0,No,0.8,13,3,3,2,2,22.9,31.6,4.91,No
EMP0922,Production,Production Technician,MGR-P01,Nguyen Minh Anh,Day,2023-11-22,2025-08-25,Exited,Performance,33,1132.0,No,7.8,2,5,2,4,1,28.7,21.5,1.76,Yes
EMP0923,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Day,2019-12-26,,Active,,48,935.0,No,3.5,1,5,3,3,2,23.9,6.6,6.02,No
EMP0924,Quality,Quality Technician,MGR-Q02,Bui Thanh Lan,Rotating,2022-07-20,2025-04-01,Exited,Personal reasons,52,1466.0,No,5.5,12,3,2,4,3,13.7,24.8,2.7,Yes
EMP0925,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Day,2023-11-11,,Active,,45,1144.0,No,8.3,7,4,2,3,0,31.4,28.4,2.14,No
EMP0926,Production,Line Leader,MGR-P01,Nguyen Minh Anh,Day,2020-06-14,2024-05-22,Exited,Career change,25,1119.0,No,0.3,6,4,3,2,0,37.2,5.7,3.94,Yes
EMP0927,Finance,Cost Analyst,MGR-F01,Mai Thanh Son,Day,2022-11-05,,Active,,33,1932.0,No,6.7,3,4,3,3,2,34.7,20.6,3.15,No
EMP0928,Finance,Cost Analyst,MGR-F01,Mai Thanh Son,Day,2024-11-30,,Active,,31,1733.0,No,6.6,6,4,2,3,1,20.8,28.0,1.08,No
EMP0929,Production,Production Operator,MGR-P03,Le Thanh Cong,Night,2020-11-29,,Active,,35,812.0,No,0.7,12,4,3,4,3,25.0,9.2,5.09,No
EMP0930,Quality,Quality Engineer,MGR-Q01,Vo Thu Ha,Day,2025-08-22,,Active,,21,1791.0,No,3.5,8,3,2,4,0,39.7,26.9,0.36,No
EMP0931,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Rotating,2022-11-04,2025-08-23,Exited,Better opportunity,31,1175.0,Yes,28.4,2,5,4,4,1,18.1,16.6,2.8,Yes
EMP0932,Engineering,Process Engineer,MGR-E02,Ngo Bao Chau,Day,2022-11-27,,Active,,48,1856.0,No,5.8,13,4,2,2,2,35.1,30.1,3.09,No
EMP0933,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Day,2020-04-02,,Active,,22,1240.0,Yes,17.9,14,1,3,2,5,37.0,11.5,5.75,No
EMP0934,Finance,Accountant,MGR-F01,Mai Thanh Son,Day,2023-02-24,,Active,,44,1402.0,No,2.6,1,4,3,3,2,20.0,22.2,2.85,No
EMP0935,Production,Line Leader,MGR-P04,Pham Hoang Duy,Day,2023-06-27,2024-02-10,Exited,Better opportunity,30,1182.0,No,4.3,9,3,2,3,0,49.7,21.5,0.62,Yes
EMP0936,Production,Production Technician,MGR-P02,Tran Quoc Bao,Rotating,2018-03-07,2024-12-21,Exited,Better opportunity,20,922.0,Yes,30.1,11,3,4,3,3,23.7,10.8,6.79,Yes
EMP0937,HR & Administration,HR Specialist,MGR-H01,Luong Phuong Thao,Day,2018-06-28,2025-06-20,Exited,Personal reasons,24,1152.0,No,4.0,8,2,2,3,2,30.6,13.7,6.98,Yes
EMP0938,Engineering,Automation Engineer,MGR-E01,Truong Minh Duc,Day,2024-09-29,,Active,,39,2287.0,No,5.5,4,4,3,1,0,39.7,17.1,1.25,No
EMP0939,Production,Production Operator,MGR-P02,Tran Quoc Bao,Day,2019-12-07,,Active,,48,784.0,Yes,47.3,8,2,4,3,2,29.9,9.4,6.07,No
EMP0940,Quality,Quality Engineer,MGR-Q02,Bui Thanh Lan,Day,2021-08-21,,Active,,45,1606.0,No,1.1,2,3,3,3,2,42.7,15.9,4.36,No
EMP0941,Maintenance,Facilities Technician,MGR-M01,Do Tuan Kiet,Rotating,2024-04-09,,Active,,21,1220.0,Yes,18.5,10,5,2,5,1,48.7,26.4,1.73,No
EMP0942,Engineering,Automation Engineer,MGR-E01,Truong Minh Duc,Day,2023-12-13,,Active,,32,2084.0,Yes,28.4,10,4,4,5,2,54.5,18.4,2.05,No
EMP0943,Maintenance,Facilities Technician,MGR-M02,Hoang Van Nam,Day,2020-10-04,,Active,,44,1462.0,No,2.7,5,3,3,4,1,8.4,5.9,5.24,No
EMP0944,Production,Line Leader,MGR-P02,Tran Quoc Bao,Day,2022-11-30,2025-05-17,Exited,Career change,23,1380.0,Yes,20.2,9,5,3,3,1,5.2,17.4,2.46,Yes
EMP0945,Production,Line Leader,MGR-P02,Tran Quoc Bao,Night,2023-12-29,,Active,,52,1266.0,No,2.4,4,5,4,5,0,29.1,21.9,2.01,No
EMP0946,Finance,Finance Specialist,MGR-F01,Mai Thanh Son,Day,2025-05-24,,Active,,26,1623.0,No,6.2,2,4,2,4,0,23.2,14.1,0.61,No
EMP0947,Finance,Accountant,MGR-F01,Mai Thanh Son,Day,2025-09-01,,Active,,45,1353.0,No,6.1,12,3,3,2,0,42.1,10.2,0.33,No
EMP0948,Finance,Accountant,MGR-F01,Mai Thanh Son,Day,2018-06-17,,Active,,25,1331.0,Yes,39.4,10,4,4,4,6,42.0,11.6,7.54,No
EMP0949,Quality,Quality Technician,MGR-Q02,Bui Thanh Lan,Night,2022-09-28,,Active,,35,1261.0,No,4.7,2,3,4,3,0,27.8,14.1,3.26,No
EMP0950,Production,Line Leader,MGR-P02,Tran Quoc Bao,Rotating,2021-08-21,,Active,,29,1219.0,No,7.0,9,3,2,3,0,9.0,6.3,4.36,No
EMP0951,Production,Production Operator,MGR-P04,Pham Hoang Duy,Day,2024-01-26,2024-04-08,Exited,Career change,26,931.0,Yes,26.2,9,3,4,5,0,39.1,25.6,0.2,Yes
EMP0952,Supply Chain,Material Planner,MGR-S01,Phan Ngoc Mai,Night,2025-02-09,,Active,,35,1524.0,No,4.4,6,4,3,3,0,28.7,13.6,0.89,No
EMP0953,Engineering,Automation Engineer,MGR-E02,Ngo Bao Chau,Day,2023-03-03,,Active,,36,2095.0,No,4.5,3,5,4,4,2,30.7,14.9,2.83,No
EMP0954,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Day,2023-11-08,,Active,,49,1326.0,No,3.2,10,3,5,5,1,39.4,23.1,2.15,No
EMP0955,Quality,Quality Engineer,MGR-Q02,Bui Thanh Lan,Day,2024-04-29,,Active,,24,1491.0,No,3.1,4,4,2,4,0,26.7,13.3,1.67,No
EMP0956,Production,Production Operator,MGR-P03,Le Thanh Cong,Night,2021-10-23,,Active,,32,935.0,No,3.9,16,3,3,4,0,16.7,18.3,4.19,No
EMP0957,Finance,Finance Specialist,MGR-F01,Mai Thanh Son,Day,2023-06-24,,Active,,48,1651.0,No,6.0,5,1,5,4,1,11.9,5.6,2.52,No
EMP0958,Production,Production Technician,MGR-P03,Le Thanh Cong,Rotating,2022-03-10,,Active,,20,973.0,Yes,20.1,4,3,3,3,0,25.5,22.8,3.81,No
EMP0959,Maintenance,Equipment Engineer,MGR-M02,Hoang Van Nam,Night,2018-04-10,,Active,,30,2055.0,No,1.3,10,5,4,4,5,15.8,14.8,7.73,No
EMP0960,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Rotating,2019-03-21,2025-12-07,Exited,Relocation,31,1130.0,No,4.8,9,5,4,3,2,39.4,38.4,6.72,Yes
EMP0961,Maintenance,Equipment Engineer,MGR-M01,Do Tuan Kiet,Night,2020-11-26,2025-04-30,Exited,Personal reasons,50,1889.0,No,5.2,1,2,4,3,2,33.9,19.7,4.42,Yes
EMP0962,Quality,Quality Technician,MGR-Q01,Vo Thu Ha,Day,2024-11-21,,Active,,40,1347.0,No,8.2,12,3,3,1,0,45.4,14.0,1.11,No
EMP0963,Finance,Finance Specialist,MGR-F01,Mai Thanh Son,Day,2019-05-31,,Active,,25,1418.0,No,5.3,13,5,4,4,0,23.6,34.4,6.59,No
EMP0964,Production,Production Technician,MGR-P04,Pham Hoang Duy,Night,2025-02-06,2025-11-06,Exited,Work schedule,45,1020.0,Yes,22.7,11,2,2,4,0,7.7,6.4,0.75,Yes
EMP0965,Production,Production Operator,MGR-P03,Le Thanh Cong,Day,2018-12-09,,Active,,51,845.0,Yes,19.0,4,4,5,3,5,48.4,19.4,7.06,No
EMP0966,Quality,Quality Inspector,MGR-Q01,Vo Thu Ha,Day,2021-02-07,,Active,,21,1364.0,No,2.7,5,3,3,4,3,26.6,26.6,4.9,No
EMP0967,Production,Line Leader,MGR-P03,Le Thanh Cong,Rotating,2019-03-23,,Active,,27,1362.0,No,8.6,9,4,2,5,4,27.9,40.5,6.78,No
EMP0968,Production,Line Leader,MGR-P02,Tran Quoc Bao,Rotating,2024-06-04,2025-04-18,Exited,Compensation,25,1132.0,Yes,24.4,4,3,4,4,1,26.8,12.4,0.87,Yes
EMP0969,Production,Production Technician,MGR-P03,Le Thanh Cong,Day,2019-05-12,,Active,,28,1063.0,Yes,27.1,2,4,5,3,4,48.3,29.3,6.64,No
EMP0970,Production,Line Leader,MGR-P02,Tran Quoc Bao,Day,2024-10-01,,Active,,32,1129.0,No,7.2,12,4,1,4,1,18.8,26.1,1.25,No
EMP0971,Quality,Quality Engineer,MGR-Q01,Vo Thu Ha,Rotating,2020-12-12,,Active,,20,1459.0,Yes,18.7,4,3,2,3,1,31.6,11.2,5.05,No
EMP0972,Quality,Quality Technician,MGR-Q02,Bui Thanh Lan,Night,2022-04-24,,Active,,21,1239.0,No,2.1,6,2,2,3,2,19.8,8.2,3.69,No
EMP0973,Engineering,Industrial Engineer,MGR-E03,Huynh Gia Han,Day,2018-05-16,,Active,,21,1755.0,Yes,28.7,5,4,3,4,4,30.1,24.1,7.63,No
EMP0974,Production,Production Technician,MGR-P04,Pham Hoang Duy,Day,2024-06-09,,Active,,29,1075.0,Yes,35.7,8,5,3,4,0,8.6,39.7,1.56,No
EMP0975,Quality,Quality Inspector,MGR-Q02,Bui Thanh Lan,Day,2024-06-21,,Active,,43,1250.0,No,0.8,13,1,2,3,1,16.3,14.7,1.53,No
EMP0976,Maintenance,Maintenance Technician,MGR-M02,Hoang Van Nam,Day,2019-08-19,2025-05-03,Exited,Personal reasons,51,1272.0,Yes,25.6,14,2,2,4,0,21.9,23.7,5.71,Yes
EMP0977,Engineering,Industrial Engineer,MGR-E01,Truong Minh Duc,Day,2018-11-27,,Active,,41,2104.0,Yes,19.3,3,5,2,5,5,26.1,43.0,7.09,No
EMP0978,Production,Production Operator,MGR-P03,Le Thanh Cong,Day,2024-09-05,,Active,,38,932.0,No,3.8,10,3,3,3,1,25.5,32.9,1.32,No
EMP0979,Engineering,Automation Engineer,MGR-E02,Ngo Bao Chau,Day,2022-12-01,,Active,,50,2017.0,No,3.6,4,5,4,5,0,9.6,20.4,3.08,No
EMP0980,Production,Production Operator,MGR-P01,Nguyen Minh Anh,Day,2022-03-25,2025-03-26,Exited,Career change,41,782.0,No,2.9,6,2,3,4,0,23.1,2.9,3.0,Yes
EMP0981,Supply Chain,Warehouse Coordinator,MGR-S02,Dang Quang Huy,Day,2018-11-16,,Active,,30,1285.0,No,2.9,7,3,4,4,4,19.4,16.3,7.12,No
EMP0982,Supply Chain,Material Planner,MGR-S01,Phan Ngoc Mai,Night,2025-10-27,,Active,,48,1537.0,No,4.2,4,4,1,4,0,13.0,12.2,0.18,No
EMP0983,Production,Production Operator,MGR-P02,Tran Quoc Bao,Night,2023-07-18,,Active,,46,962.0,No,7.8,4,4,1,4,2,23.6,9.6,2.46,No
EMP0984,Production,Line Leader,MGR-P02,Tran Quoc Bao,Rotating,2020-06-02,,Active,,45,1089.0,Yes,30.3,13,3,3,4,5,42.0,12.3,5.58,No
EMP0985,Production,Production Operator,MGR-P02,Tran Quoc Bao,Night,2021-02-05,,Active,,51,813.0,No,3.3,10,4,3,5,1,24.3,12.1,4.9,No
EMP0986,Production,Line Leader,MGR-P04,Pham Hoang Duy,Day,2019-05-11,,Active,,21,1247.0,Yes,16.7,11,3,2,2,1,24.0,8.8,6.64,No
EMP0987,Production,Production Technician,MGR-P02,Tran Quoc Bao,Rotating,2024-01-20,,Active,,21,1002.0,Yes,23.4,5,3,3,2,1,16.0,7.1,1.95,No
EMP0988,Maintenance,Maintenance Technician,MGR-M02,Hoang Van Nam,Day,2019-06-02,,Active,,33,1384.0,No,3.8,13,4,2,3,0,15.2,21.4,6.58,No
EMP0989,Quality,Quality Engineer,MGR-Q01,Vo Thu Ha,Day,2022-12-23,2024-01-14,Exited,Compensation,25,1785.0,No,2.7,4,3,3,4,3,55.2,20.9,1.06,Yes
EMP0990,Maintenance,Maintenance Technician,MGR-M02,Hoang Van Nam,Day,2018-07-13,,Active,,41,1567.0,No,3.4,3,4,3,3,2,24.9,21.4,7.47,No
EMP0991,Finance,Accountant,MGR-F01,Mai Thanh Son,Day,2018-08-21,,Active,,41,1690.0,Yes,26.5,13,3,3,1,0,39.2,17.3,7.36,No
EMP0992,Maintenance,Facilities Technician,MGR-M01,Do Tuan Kiet,Day,2022-05-11,,Active,,48,1432.0,No,3.4,9,2,4,5,0,32.6,28.0,3.64,No
EMP0993,Engineering,Process Engineer,MGR-E02,Ngo Bao Chau,Day,2025-03-20,,Active,,25,2164.0,No,7.1,10,4,2,4,0,28.9,12.7,0.78,No
EMP0994,Maintenance,Maintenance Technician,MGR-M01,Do Tuan Kiet,Day,2023-03-14,2024-07-14,Exited,Work schedule,38,1279.0,No,4.6,8,4,2,5,1,30.1,9.5,1.34,Yes
EMP0995,Supply Chain,Material Planner,MGR-S01,Phan Ngoc Mai,Night,2025-06-08,2025-11-06,Exited,Compensation,37,1521.0,No,1.5,3,5,2,4,0,19.1,16.4,0.41,Yes
EMP0996,Production,Production Technician,MGR-P02,Tran Quoc Bao,Rotating,2020-02-14,2024-11-01,Exited,Career change,52,989.0,No,3.1,1,3,4,3,3,22.5,16.3,4.71,Yes
EMP0997,Supply Chain,Logistics Analyst,MGR-S02,Dang Quang Huy,Night,2020-03-27,,Active,,39,1485.0,No,6.0,3,4,3,3,3,30.7,29.4,5.76,No
EMP0998,Production,Line Leader,MGR-P03,Le Thanh Cong,Day,2020-07-31,,Active,,41,1117.0,No,4.6,12,5,4,2,1,38.8,17.2,5.42,No
EMP0999,Production,Production Operator,MGR-P02,Tran Quoc Bao,Night,2025-09-18,,Active,,38,788.0,Yes,20.6,10,1,2,3,0,37.3,15.8,0.28,No
EMP1000,Production,Production Operator,MGR-P04,Pham Hoang Duy,Night,2018-05-11,,Active,,31,993.0,No,3.0,7,4,3,3,2,22.3,18.5,7.64,No
